Country,Variable,Measure,Year,Value
Mexico,Airport infrastructure investment,Constant Euro,2004,220060928.99501
Mexico,Airport infrastructure investment,Constant Euro,2005,723085696.60044
Mexico,Airport infrastructure investment,Constant Euro,2006,393615468.4813
Mexico,Airport infrastructure investment,Constant Euro,2007,225580249.07337
Mexico,Airport infrastructure investment,Constant Euro,2008,394254750.11659
Mexico,Airport infrastructure investment,Constant Euro,2009,239936703.65462
Mexico,Airport infrastructure investment,Constant Euro,2010,309532304.2681
Mexico,Airport infrastructure investment,Constant Euro,2011,252284580.07953
Mexico,Airport infrastructure investment,Constant Euro,2012,212048199.9527
Mexico,Airport infrastructure investment,Constant Euro,2013,204076096.60011
Mexico,Airport infrastructure investment,Constant Euro,2014,229250596.43993
Mexico,Airport infrastructure investment,Constant Euro,2015,542625151.52158
Mexico,Airport infrastructure investment,Constant Euro,2016,768306709.77355
Mexico,Airport infrastructure investment,Constant Euro,2017,1513603727.4299
Mexico,Airport infrastructure investment,Constant Euro,2018,1538071594.1279
Mexico,Airport infrastructure investment,Constant Euro,2019,257505276.10046
Mexico,Airport infrastructure investment,Constant Euro,2020,402917518.5389
Mexico,Airport infrastructure investment,Constant Euro,2021,438733113.57517
Moldova,Total inland transport infrastructure investment,National currency,2000,37000000.0
Moldova,Total inland transport infrastructure investment,National currency,2001,34000000.0
Moldova,Total inland transport infrastructure investment,National currency,2002,130000000.0
Moldova,Total inland transport infrastructure investment,National currency,2003,192000000.0
Moldova,Total inland transport infrastructure investment,National currency,2004,147000000.0
Moldova,Total inland transport infrastructure investment,National currency,2005,185000000.0
Moldova,Total inland transport infrastructure investment,National currency,2006,213000000.0
Moldova,Total inland transport infrastructure investment,National currency,2007,634000000.0
Moldova,Total inland transport infrastructure investment,National currency,2008,772000000.0
Moldova,Total inland transport infrastructure investment,National currency,2009,339000000.0
Moldova,Total inland transport infrastructure investment,National currency,2010,345000000.0
Moldova,Total inland transport infrastructure investment,National currency,2011,261000000.0
Moldova,Total inland transport infrastructure investment,National currency,2012,791000000.0
Moldova,Total inland transport infrastructure investment,National currency,2013,820000000.0
Moldova,Total inland transport infrastructure investment,National currency,2014,809000000.0
Moldova,Total inland transport infrastructure investment,National currency,2015,1160500000.0
Moldova,Total inland transport infrastructure investment,National currency,2016,823800000.0
Moldova,Total inland transport infrastructure investment,National currency,2017,673800000.0
Moldova,Total inland transport infrastructure investment,National currency,2018,693200000.0
Moldova,Total inland transport infrastructure investment,National currency,2019,1142500000.0
Moldova,Total inland transport infrastructure investment,National currency,2020,1638000000.0
Moldova,Rail infrastructure investment,National currency,2000,15000000.0
Moldova,Rail infrastructure investment,National currency,2001,22000000.0
Moldova,Rail infrastructure investment,National currency,2002,101000000.0
Moldova,Rail infrastructure investment,National currency,2003,164000000.0
Moldova,Rail infrastructure investment,National currency,2004,86000000.0
Moldova,Rail infrastructure investment,National currency,2005,147000000.0
Moldova,Rail infrastructure investment,National currency,2006,106000000.0
Moldova,Rail infrastructure investment,National currency,2007,174000000.0
Moldova,Rail infrastructure investment,National currency,2008,375000000.0
Moldova,Rail infrastructure investment,National currency,2009,131000000.0
Moldova,Rail infrastructure investment,National currency,2010,119000000.0
Moldova,Rail infrastructure investment,National currency,2011,117000000.0
Moldova,Rail infrastructure investment,National currency,2012,162000000.0
Moldova,Rail infrastructure investment,National currency,2013,214000000.0
Moldova,Rail infrastructure investment,National currency,2014,84000000.0
Moldova,Rail infrastructure investment,National currency,2015,93500000.0
Moldova,Rail infrastructure investment,National currency,2016,22800000.0
Moldova,Rail infrastructure investment,National currency,2017,20800000.0
Moldova,Rail infrastructure investment,National currency,2018,24200000.0
Moldova,Rail infrastructure investment,National currency,2019,14000000.0
Moldova,Rail infrastructure investment,National currency,2020,7000000.0
Moldova,Rail infrastructure investment,National currency,2021,4000000.0
Moldova,Road infrastructure investment,National currency,2000,22000000.0
Moldova,Road infrastructure investment,National currency,2001,12000000.0
Moldova,Road infrastructure investment,National currency,2002,29000000.0
Moldova,Road infrastructure investment,National currency,2003,28000000.0
Moldova,Road infrastructure investment,National currency,2004,61000000.0
Moldova,Road infrastructure investment,National currency,2005,38000000.0
Moldova,Road infrastructure investment,National currency,2006,107000000.0
Moldova,Road infrastructure investment,National currency,2007,460000000.0
Moldova,Road infrastructure investment,National currency,2008,397000000.0
Moldova,Road infrastructure investment,National currency,2009,208000000.0
Moldova,Road infrastructure investment,National currency,2010,226000000.0
Moldova,Road infrastructure investment,National currency,2011,133000000.0
Moldova,Road infrastructure investment,National currency,2012,626000000.0
Moldova,Road infrastructure investment,National currency,2013,605000000.0
Moldova,Road infrastructure investment,National currency,2014,724000000.0
Moldova,Road infrastructure investment,National currency,2015,1066000000.0
Moldova,Road infrastructure investment,National currency,2016,800000000.0
Moldova,Road infrastructure investment,National currency,2017,652000000.0
Moldova,Road infrastructure investment,National currency,2018,668000000.0
Moldova,Road infrastructure investment,National currency,2019,1128500000.0
Moldova,Road infrastructure investment,National currency,2020,1631000000.0
Moldova,Road infrastructure investment: Of which motorway,National currency,2000,10000000.0
Moldova,Road infrastructure investment: Of which motorway,National currency,2001,0.0
Moldova,Road infrastructure investment: Of which motorway,National currency,2002,2000000.0
Moldova,Road infrastructure investment: Of which motorway,National currency,2003,0.0
Moldova,Road infrastructure investment: Of which motorway,National currency,2004,16000000.0
Moldova,Road infrastructure investment: Of which motorway,National currency,2005,15000000.0
Moldova,Road infrastructure investment: Of which motorway,National currency,2006,81000000.0
Moldova,Road infrastructure investment: Of which motorway,National currency,2007,416000000.0
Moldova,Road infrastructure investment: Of which motorway,National currency,2008,377000000.0
Moldova,Road infrastructure investment: Of which motorway,National currency,2009,200000000.0
Moldova,Road infrastructure investment: Of which motorway,National currency,2010,269000000.0
Moldova,Road infrastructure investment: Of which motorway,National currency,2011,328000000.0
Moldova,Road infrastructure investment: Of which motorway,National currency,2012,389000000.0
Moldova,Road infrastructure investment: Of which motorway,National currency,2013,461000000.0
Moldova,Road infrastructure investment: Of which motorway,National currency,2014,724000000.0
Moldova,Road infrastructure investment: Of which motorway,National currency,2015,926000000.0
Moldova,Road infrastructure investment: Of which motorway,National currency,2016,760000000.0
Moldova,Road infrastructure investment: Of which motorway,National currency,2017,539000000.0
Moldova,Road infrastructure investment: Of which motorway,National currency,2018,641000000.0
Moldova,Road infrastructure investment: Of which motorway,National currency,2019,1128500000.0
Moldova,Road infrastructure investment: Of which motorway,National currency,2020,1631000000.0
Moldova,Inland waterway infrastucture investment,National currency,2000,0.0
Moldova,Inland waterway infrastucture investment,National currency,2001,0.0
Moldova,Inland waterway infrastucture investment,National currency,2002,0.0
Moldova,Inland waterway infrastucture investment,National currency,2003,0.0
Moldova,Inland waterway infrastucture investment,National currency,2004,0.0
Moldova,Inland waterway infrastucture investment,National currency,2005,0.0
Moldova,Inland waterway infrastucture investment,National currency,2006,0.0
Moldova,Inland waterway infrastucture investment,National currency,2007,0.0
Moldova,Inland waterway infrastucture investment,National currency,2008,0.0
Moldova,Inland waterway infrastucture investment,National currency,2009,0.0
Moldova,Inland waterway infrastucture investment,National currency,2010,0.0
Moldova,Inland waterway infrastucture investment,National currency,2011,11000000.0
Moldova,Inland waterway infrastucture investment,National currency,2012,3000000.0
Moldova,Inland waterway infrastucture investment,National currency,2013,1000000.0
Moldova,Inland waterway infrastucture investment,National currency,2014,1000000.0
Moldova,Inland waterway infrastucture investment,National currency,2015,1000000.0
Moldova,Inland waterway infrastucture investment,National currency,2016,1000000.0
Moldova,Inland waterway infrastucture investment,National currency,2017,1000000.0
Moldova,Inland waterway infrastucture investment,National currency,2018,1000000.0
Moldova,Maritime port infrastructure investment,National currency,2008,70000000.0
Moldova,Maritime port infrastructure investment,National currency,2009,48000000.0
Moldova,Maritime port infrastructure investment,National currency,2010,88000000.0
Moldova,Maritime port infrastructure investment,National currency,2011,68000000.0
Moldova,Maritime port infrastructure investment,National currency,2014,72000000.0
Moldova,Maritime port infrastructure investment,National currency,2015,0.0
Moldova,Maritime port infrastructure investment,National currency,2016,1000000.0
Moldova,Maritime port infrastructure investment,National currency,2017,1000000.0
Moldova,Maritime port infrastructure investment,National currency,2018,0.0
Moldova,Airport infrastructure investment,National currency,2000,79000000.0
Moldova,Airport infrastructure investment,National currency,2001,18000000.0
Moldova,Airport infrastructure investment,National currency,2002,26000000.0
Moldova,Airport infrastructure investment,National currency,2003,19000000.0
Moldova,Airport infrastructure investment,National currency,2004,17000000.0
Moldova,Airport infrastructure investment,National currency,2005,19000000.0
Moldova,Airport infrastructure investment,National currency,2006,28000000.0
Moldova,Airport infrastructure investment,National currency,2007,62000000.0
Moldova,Airport infrastructure investment,National currency,2008,181000000.0
Moldova,Airport infrastructure investment,National currency,2009,56000000.0
Moldova,Airport infrastructure investment,National currency,2010,0.0
Moldova,Airport infrastructure investment,National currency,2011,29000000.0
Moldova,Airport infrastructure investment,National currency,2013,1000000.0
Moldova,Airport infrastructure investment,National currency,2014,124000000.0
