Country,Variable,Measure,Year,Value
Switzerland,Airport infrastructure investment,Constant Euro,2009,253291095.63596
Switzerland,Airport infrastructure investment,Constant Euro,2010,286317224.52938
Switzerland,Airport infrastructure investment,Constant Euro,2011,385355278.48977
Switzerland,Airport infrastructure investment,Constant Euro,2012,300907400.88827
Switzerland,Airport infrastructure investment,Constant Euro,2013,336721257.67808
Switzerland,Airport infrastructure investment,Constant Euro,2014,333394720.29771
Switzerland,Airport infrastructure investment,Constant Euro,2015,213563132.25927
Switzerland,Airport infrastructure investment,Constant Euro,2016,358390204.77462
Switzerland,Airport infrastructure investment,Constant Euro,2017,341139003.37205
Switzerland,Airport infrastructure investment,Constant Euro,2018,476206102.30004
Switzerland,Airport infrastructure investment,Constant Euro,2019,563931342.7349
Switzerland,Airport infrastructure investment,Constant Euro,2020,477834431.87871
Switzerland,Airport infrastructure investment,Constant Euro,2021,282863800.84517
Switzerland,Total road spending,Constant Euro,2019,7139518917.1822
Switzerland,Rail infrastructure maintenance,Constant Euro,2000,826682826.9
Switzerland,Rail infrastructure maintenance,Constant Euro,2001,942216340.8
Switzerland,Rail infrastructure maintenance,Constant Euro,2002,1489550302.0
Switzerland,Rail infrastructure maintenance,Constant Euro,2003,1002611792.0
Switzerland,Rail infrastructure maintenance,Constant Euro,2004,1446312783.0
Switzerland,Rail infrastructure maintenance,Constant Euro,2005,1126145305.0
Switzerland,Rail infrastructure maintenance,Constant Euro,2006,1131395150.0
Switzerland,Road infrastructure maintenance: Of which motorway,Constant Euro,2020,365970229.3
Switzerland,Airport infrastructure investment,Constant Euro,2004,266225869.0699
Switzerland,Road infrastructure maintenance: Of which motorway,Constant Euro,2019,315714541.8
Switzerland,Airport infrastructure investment,Constant Euro,2003,431964264.27847
Switzerland,Airport infrastructure investment,Constant Euro,2001,837033553.08786
Switzerland,Road infrastructure capital value,Constant Euro,2020,71992784848.73
Switzerland,Road infrastructure capital value,Constant Euro,2019,71536610910.392
Switzerland,Road infrastructure capital value,Constant Euro,2018,71464610791.011
Switzerland,Road infrastructure capital value,Constant Euro,2017,71591983289.422
Switzerland,Road infrastructure capital value,Constant Euro,2016,71383169617.186
Switzerland,Road infrastructure capital value,Constant Euro,2015,70999777946.028
Switzerland,Road infrastructure capital value,Constant Euro,2014,70266906287.507
Switzerland,Road infrastructure capital value,Constant Euro,2013,69462049894.989
Switzerland,Road infrastructure capital value,Constant Euro,2012,69717931906.202
Switzerland,Road infrastructure capital value,Constant Euro,2011,69617304554.122
Switzerland,Road infrastructure capital value,Constant Euro,2010,70793484362.534
Switzerland,Road infrastructure capital value,Constant Euro,2009,68266420116.756
Switzerland,Road infrastructure capital value,Constant Euro,2008,65148233512.889
Switzerland,Road infrastructure capital value,Constant Euro,2007,66388834373.098
Switzerland,Road infrastructure capital value,Constant Euro,2006,67762780870.896
Switzerland,Road infrastructure capital value,Constant Euro,2005,69550648864.062
Switzerland,Road infrastructure capital value,Constant Euro,2004,70039136289.389
Switzerland,Road infrastructure capital value,Constant Euro,2003,72375612479.857
Switzerland,Road infrastructure capital value,Constant Euro,2002,71787757358.653
Switzerland,Road infrastructure capital value,Constant Euro,2001,68530461378.209
Switzerland,Road infrastructure capital value,Constant Euro,2000,69036521010.218
Switzerland,Inland waterway infrastucture investment,Constant Euro,2004,2173272.4005706
Switzerland,Airport infrastructure investment,Constant Euro,2000,725757214.25351
Switzerland,Airport infrastructure investment,Constant Euro,2002,707079476.19004
Switzerland,Road infrastructure capital value: Of which motorway,Constant Euro,2000,36610369074.759
Switzerland,Road infrastructure maintenance: Of which motorway,Constant Euro,2018,324093312.6
Switzerland,Road infrastructure maintenance: Of which motorway,Constant Euro,2016,312419735.6
Switzerland,Road infrastructure maintenance,Constant Euro,2009,2725610849.0
Switzerland,Road infrastructure maintenance,Constant Euro,2008,2453987495.0
Switzerland,Road infrastructure maintenance,Constant Euro,2007,2295610389.0
Switzerland,Road infrastructure maintenance,Constant Euro,2006,2472877261.0
Switzerland,Road infrastructure maintenance,Constant Euro,2005,2505620082.0
Switzerland,Road infrastructure maintenance,Constant Euro,2004,2476443900.0
Switzerland,Road infrastructure maintenance,Constant Euro,2003,2580418105.0
Switzerland,Road infrastructure maintenance,Constant Euro,2002,2434226759.0
Switzerland,Road infrastructure maintenance,Constant Euro,2001,2358308820.0
Switzerland,Road infrastructure maintenance,Constant Euro,2000,1351722812.0
Switzerland,Rail infrastructure maintenance,Constant Euro,2021,649690406.0
Switzerland,Rail infrastructure maintenance,Constant Euro,2020,602366571.5
Switzerland,Rail infrastructure maintenance,Constant Euro,2019,491300316.6
Switzerland,Rail infrastructure maintenance,Constant Euro,2018,586758936.9
Switzerland,Rail infrastructure maintenance,Constant Euro,2017,676283252.2
Switzerland,Rail infrastructure maintenance,Constant Euro,2016,551153604.7
Switzerland,Rail infrastructure maintenance,Constant Euro,2015,549831397.5
Switzerland,Rail infrastructure maintenance,Constant Euro,2014,548186837.0
Switzerland,Rail infrastructure maintenance,Constant Euro,2013,834361790.4
Switzerland,Rail infrastructure maintenance,Constant Euro,2012,828202815.0
Switzerland,Rail infrastructure maintenance,Constant Euro,2011,785018302.5
Switzerland,Rail infrastructure maintenance,Constant Euro,2010,797949378.3
Switzerland,Rail infrastructure maintenance,Constant Euro,2009,801591820.3
Switzerland,Road infrastructure maintenance,Constant Euro,2010,2717553863.0
Switzerland,Road infrastructure maintenance: Of which motorway,Constant Euro,2017,321158698.9
Switzerland,Road infrastructure maintenance,Constant Euro,2011,2630717470.0
Switzerland,Road infrastructure maintenance,Constant Euro,2013,2750510384.0
Switzerland,Road infrastructure maintenance: Of which motorway,Constant Euro,2015,310059010.9
Switzerland,Road infrastructure maintenance: Of which motorway,Constant Euro,2014,307246114.8
Switzerland,Road infrastructure maintenance: Of which motorway,Constant Euro,2013,312536858.0
Switzerland,Road infrastructure maintenance: Of which motorway,Constant Euro,2012,301850684.3
Switzerland,Road infrastructure maintenance: Of which motorway,Constant Euro,2011,279477961.9
Switzerland,Road infrastructure maintenance: Of which motorway,Constant Euro,2010,265655156.8
Switzerland,Road infrastructure maintenance: Of which motorway,Constant Euro,2009,295009629.0
Switzerland,Road infrastructure maintenance: Of which motorway,Constant Euro,2008,279276637.0
Switzerland,Road infrastructure maintenance: Of which motorway,Constant Euro,2007,182380100.0
Switzerland,Road infrastructure maintenance: Of which motorway,Constant Euro,2006,188565858.3
Switzerland,Road infrastructure maintenance: Of which motorway,Constant Euro,2005,203302224.2
Switzerland,Road infrastructure maintenance: Of which motorway,Constant Euro,2004,197767788.5
Switzerland,Road infrastructure maintenance: Of which motorway,Constant Euro,2003,205751399.6
Switzerland,Road infrastructure maintenance: Of which motorway,Constant Euro,2002,198759012.7
Switzerland,Road infrastructure maintenance: Of which motorway,Constant Euro,2001,194864954.2
Switzerland,Road infrastructure maintenance: Of which motorway,Constant Euro,2000,187109281.8
Switzerland,Road infrastructure maintenance,Constant Euro,2020,2749854134.0
Switzerland,Road infrastructure maintenance,Constant Euro,2019,2711866720.0
Switzerland,Road infrastructure maintenance,Constant Euro,2018,2789433359.0
Switzerland,Road infrastructure maintenance,Constant Euro,2017,2820344698.0
Switzerland,Road infrastructure maintenance,Constant Euro,2016,2753896534.0
Switzerland,Road infrastructure maintenance,Constant Euro,2015,2761333833.0
Switzerland,Road infrastructure maintenance,Constant Euro,2014,2745603579.0
Switzerland,Road infrastructure maintenance,Constant Euro,2012,2744011377.0
Switzerland,Total inland transport infrastructure investment,Constant Euro,2000,7411795550.564
Switzerland,Road infrastructure capital value: Of which motorway,Constant Euro,2001,36536403873.561
Switzerland,Road infrastructure capital value: Of which motorway,Constant Euro,2003,39093902665.265
Switzerland,Rail infrastructure investment,Constant Euro,2008,3994327709.1561
Switzerland,Rail infrastructure investment,Constant Euro,2009,4331774384.5821
Switzerland,Rail infrastructure investment,Constant Euro,2010,4123558378.0159
Switzerland,Rail infrastructure investment,Constant Euro,2011,4013799534.3687
Switzerland,Rail infrastructure investment,Constant Euro,2012,3938208146.4217
Switzerland,Rail infrastructure investment,Constant Euro,2013,4196923521.1147
Switzerland,Rail infrastructure investment,Constant Euro,2014,4026885249.086
Switzerland,Rail infrastructure investment,Constant Euro,2015,4193518171.5999
Switzerland,Rail infrastructure investment,Constant Euro,2016,3913284168.0612
Switzerland,Rail infrastructure investment,Constant Euro,2017,3249344323.7167
Switzerland,Rail infrastructure investment,Constant Euro,2018,3310996858.3545
Switzerland,Rail infrastructure investment,Constant Euro,2019,3536251996.6084
Switzerland,Rail infrastructure investment,Constant Euro,2020,3748878631.5735
Switzerland,Rail infrastructure investment,Constant Euro,2021,3572232794.076
Switzerland,Road infrastructure investment,Constant Euro,2000,4797935583.6041
Switzerland,Road infrastructure investment,Constant Euro,2001,4624721099.5344
Switzerland,Road infrastructure investment,Constant Euro,2002,4771358597.8123
Switzerland,Road infrastructure investment,Constant Euro,2003,4727735197.7214
Switzerland,Road infrastructure investment,Constant Euro,2004,4579084948.0023
Switzerland,Road infrastructure investment,Constant Euro,2005,4558866105.7938
Switzerland,Road infrastructure investment,Constant Euro,2006,4369808802.4182
Switzerland,Road infrastructure investment,Constant Euro,2007,4354324886.3594
Switzerland,Road infrastructure investment,Constant Euro,2008,4326388590.3113
Switzerland,Rail infrastructure investment,Constant Euro,2007,3792316643.5718
Switzerland,Rail infrastructure maintenance,Constant Euro,2007,1379745104.0
Switzerland,Rail infrastructure investment,Constant Euro,2006,3789763825.3618
Switzerland,Rail infrastructure investment,Constant Euro,2004,3550040466.3321
Switzerland,Total inland transport infrastructure investment,Constant Euro,2002,8150261813.596
Switzerland,Total inland transport infrastructure investment,Constant Euro,2003,8192543296.4603
Switzerland,Total inland transport infrastructure investment,Constant Euro,2004,8131298686.735
Switzerland,Total inland transport infrastructure investment,Constant Euro,2005,8170407711.4343
Switzerland,Total inland transport infrastructure investment,Constant Euro,2006,8159572627.78
Switzerland,Total inland transport infrastructure investment,Constant Euro,2007,8146641529.9312
Switzerland,Total inland transport infrastructure investment,Constant Euro,2008,8320716299.4675
Switzerland,Total inland transport infrastructure investment,Constant Euro,2009,8826449709.1026
Switzerland,Total inland transport infrastructure investment,Constant Euro,2010,8772523621.663
Switzerland,Total inland transport infrastructure investment,Constant Euro,2011,8513108565.6466
Switzerland,Total inland transport infrastructure investment,Constant Euro,2012,8349944553.8024
Switzerland,Total inland transport infrastructure investment,Constant Euro,2013,8469190749.0578
Switzerland,Total inland transport infrastructure investment,Constant Euro,2014,8163968192.8363
Switzerland,Total inland transport infrastructure investment,Constant Euro,2015,8419226449.3482
Switzerland,Total inland transport infrastructure investment,Constant Euro,2016,7961434880.2144
Switzerland,Total inland transport infrastructure investment,Constant Euro,2017,7341504712.3232
Switzerland,Total inland transport infrastructure investment,Constant Euro,2018,7416203574.784
Switzerland,Total inland transport infrastructure investment,Constant Euro,2019,7963904194.2565
Switzerland,Total inland transport infrastructure investment,Constant Euro,2020,8389636453.4202
Switzerland,Rail infrastructure investment,Constant Euro,2000,2584376080.1309
Switzerland,Rail infrastructure investment,Constant Euro,2001,2749145915.7634
Switzerland,Rail infrastructure investment,Constant Euro,2002,3372049456.7254
Switzerland,Rail infrastructure investment,Constant Euro,2003,3464808098.7388
Switzerland,Rail infrastructure investment,Constant Euro,2005,3611541605.6405
Switzerland,Road infrastructure capital value: Of which motorway,Constant Euro,2002,38544855568.451
Switzerland,Road infrastructure investment,Constant Euro,2010,4648965243.6471
Switzerland,Road infrastructure investment,Constant Euro,2012,4411736407.3807
Switzerland,Road infrastructure investment: Of which motorway,Constant Euro,2019,1736240125.0727
Switzerland,Road infrastructure investment: Of which motorway,Constant Euro,2020,1834888343.9048
